age,sex,residence,country.birth,income
38,Male,Santa Cruz de Tenerife,España,55000
19,Female,Zaragoza,España,13000
48,Male,Badajoz,España,15000
52,Female,Granada,España,36000
41,Male,León,Marruecos,37000
19,Female,Bizkaia,España,18000
64,Male,Zamora,España,13000
57,Female,Araba,España,64000
80,Female,València,España,31000
44,Male,Barcelona,España,32000
22,Female,Sevilla,España,18000
64,Male,València,España,63000
84,Male,Alacant,España,41000
47,Male,Illes Balears,España,17000
74,Female,Lleida,España,21000
61,Female,Soria,España,25000
76,Male,València,España,8000
37,Female,Cádiz,España,11000
42,Female,Murcia,España,33000
24,Male,Alacant,España,42000
54,Female,Zamora,España,27000
56,Male,Zamora,España,36000
68,Female,Alacant,España,16000
82,Male,Huelva,Venezuela,19000
20,Female,Madrid,España,12000
61,Male,Málaga,España,138000
69,Male,Madrid,España,10000
45,Female,Alacant,España,18000
23,Male,Zamora,Rumanía,22000
22,Male,Gipuzkoa,España,14000
29,Male,Gipuzkoa,España,11000
39,Male,Bizkaia,España,20000
43,Male,Illes Balears,España,20000
82,Female,Bizkaia,España,28000
43,Female,València,España,10000
64,Male,Barcelona,Rumanía,32000
74,Female,Córdoba,España,16000
77,Female,Madrid,España,6000
77,Male,Toledo,España,42000
34,Female,Zamora,España,74000
20,Female,Girona,España,43000
63,Female,Asturias,Uruguay,22000
39,Male,Burgos,Nicaragua,44000
48,Female,Gipuzkoa,España,31000
50,Female,Santa Cruz de Tenerife,Rumanía,26000
83,Female,Madrid,España,62000
83,Female,Valladolid,España,14000
42,Female,Santa Cruz de Tenerife,España,10000
67,Male,Toledo,España,18000
25,Female,Barcelona,España,16000
32,Male,Madrid,España,48000
61,Female,Barcelona,España,8000
67,Male,Santa Cruz de Tenerife,España,18000
19,Female,Alacant,España,32000
46,Male,Las Palmas,España,33000
53,Female,Barcelona,España,33000
62,Female,Málaga,España,12000
24,Male,Las Palmas,Hungría,6000
36,Female,Burgos,España,31000
37,Male,Ciudad Real,España,35000
21,Male,Girona,España,32000
59,Female,Castelló,España,20000
27,Female,València,España,20000
51,Female,València,España,22000
55,Female,Sevilla,España,14000
30,Male,Madrid,España,14000
62,Female,Soria,España,52000
68,Male,Córdoba,España,28000
49,Female,Jaén,España,13000
27,Male,Valladolid,España,11000
62,Male,Illes Balears,Colombia,28000
40,Male,Bizkaia,España,27000
63,Male,Barcelona,España,6000
72,Female,Teruel,España,24000
51,Male,Toledo,España,45000
19,Female,Ourense,España,73000
74,Female,Melilla,España,40000
36,Female,Barcelona,República Dominicana,86000
47,Male,Illes Balears,España,29000
69,Male,Málaga,España,14000
61,Male,Almería,España,57000
50,Male,Córdoba,España,16000
22,Male,Huesca,Rumanía,21000
34,Male,Barcelona,España,13000
23,Female,Madrid,España,9000
43,Female,Barcelona,España,30000
41,Male,Barcelona,España,36000
52,Male,Teruel,España,26000
51,Male,Madrid,España,24000
49,Male,Zamora,España,10000
57,Male,Ourense,España,20000
53,Male,Córdoba,España,21000
40,Male,Madrid,Marruecos,18000
51,Male,Cuenca,España,39000
47,Male,Madrid,Venezuela,16000
66,Female,Santa Cruz de Tenerife,España,15000
43,Male,Toledo,España,44000
65,Female,La Rioja,España,50000
56,Female,València,España,23000
46,Male,La Rioja,España,32000
64,Male,Cantabria,España,33000
45,Female,Barcelona,España,7000
58,Female,Salamanca,España,9000
29,Female,Murcia,España,22000
60,Male,Huelva,España,29000
60,Female,Segovia,Bolivia,26000
51,Male,Barcelona,España,12000
72,Female,Girona,España,26000
54,Male,Barcelona,España,14000
41,Female,Barcelona,España,24000
34,Male,Bizkaia,España,68000
67,Female,Jaén,España,34000
29,Female,Zamora,España,132000
49,Female,Murcia,España,29000
57,Male,Sevilla,España,24000
64,Female,Cáceres,Marruecos,9000
44,Female,Ceuta,España,14000
32,Female,Castelló,España,23000
66,Female,Ceuta,España,12000
35,Male,Barcelona,Ucrania,47000
42,Male,Madrid,España,21000
40,Male,Murcia,Marruecos,17000
31,Male,Barcelona,España,56000
65,Male,Barcelona,España,34000
41,Male,Madrid,España,6000
55,Male,Madrid,España,8000
82,Female,Ciudad Real,España,29000
36,Female,Madrid,España,19000
42,Female,Illes Balears,España,19000
67,Male,Toledo,España,72000
66,Male,Sevilla,España,14000
41,Female,Jaén,España,14000
36,Female,Guadalajara,España,20000
59,Female,Málaga,España,18000
37,Female,Barcelona,España,15000
41,Male,València,Rumanía,39000
21,Male,Barcelona,España,9000
49,Female,Castelló,Argentina,19000
21,Female,Burgos,España,16000
21,Female,Gipuzkoa,España,25000
21,Male,Santa Cruz de Tenerife,España,23000
51,Male,Madrid,España,9000
44,Female,Bizkaia,Marruecos,23000
63,Female,Las Palmas,España,33000
36,Male,Bizkaia,España,34000
26,Male,Barcelona,España,25000
66,Male,Zamora,España,20000
42,Male,Madrid,Perú,17000
63,Female,Sevilla,España,24000
31,Male,Sevilla,España,3000
19,Female,Sevilla,España,18000
66,Male,Sevilla,Resto de Países Europeos,20000
84,Female,Navarra,España,44000
62,Female,Alacant,España,15000
31,Male,Málaga,España,7000
21,Male,Barcelona,España,24000
55,Female,Santa Cruz de Tenerife,España,18000
29,Female,Valladolid,España,33000
53,Male,Girona,España,19000
30,Male,Castelló,España,30000
26,Female,Teruel,España,32000
28,Male,Santa Cruz de Tenerife,España,30000
63,Female,Madrid,España,14000
18,Male,Valladolid,España,21000
35,Female,Illes Balears,España,7000
42,Female,Barcelona,España,19000
53,Male,Madrid,Guatemala,44000
38,Male,Barcelona,España,21000
52,Female,Almería,España,16000
61,Female,Zamora,España,28000
47,Male,Ciudad Real,Guinea,17000
26,Female,Barcelona,España,20000
43,Male,Barcelona,España,16000
24,Female,Madrid,España,17000
67,Female,Barcelona,España,12000
69,Female,Murcia,España,22000
69,Male,Madrid,España,33000
66,Male,Madrid,España,12000
30,Female,Madrid,España,12000
43,Male,Teruel,España,17000
55,Male,Barcelona,España,14000
53,Male,Zamora,Francia,14000
56,Female,Madrid,España,12000
23,Male,Madrid,Chile,76000
27,Female,Sevilla,España,10000
40,Female,Madrid,España,11000
29,Female,Madrid,Reino Unido,21000
43,Male,Madrid,España,24000
46,Female,Almería,España,70000
51,Female,Tarragona,España,9000
46,Female,Tarragona,España,20000
51,Female,Alacant,España,43000
48,Male,Ciudad Real,Ecuador,12000
37,Female,Madrid,Colombia,21000
46,Male,Murcia,España,30000
19,Female,València,España,43000
43,Male,Zaragoza,España,17000
28,Male,Málaga,España,15000
61,Female,Murcia,España,4000
43,Female,Navarra,España,19000
67,Female,Murcia,España,20000
72,Female,Segovia,España,27000
43,Male,Barcelona,Lituania,12000
55,Male,Girona,España,18000
41,Male,Córdoba,España,19000
35,Male,Barcelona,Marruecos,21000
46,Male,Asturias,España,38000
36,Female,Asturias,Japón,14000
56,Male,Málaga,España,17000
81,Female,Girona,España,7000
28,Male,Madrid,Cuba,10000
55,Male,València,España,52000
50,Female,Sevilla,España,10000
21,Female,Córdoba,España,18000
72,Female,Las Palmas,Malta,4000
53,Female,Zamora,España,18000
74,Male,Las Palmas,España,19000
30,Male,Barcelona,España,62000
64,Female,Córdoba,España,31000
30,Female,Santa Cruz de Tenerife,España,22000
37,Female,Sevilla,Bolivia,24000
48,Male,Las Palmas,España,34000
56,Male,Almería,España,9000
25,Female,Madrid,España,48000
69,Female,Barcelona,España,7000
71,Male,Cáceres,España,14000
19,Male,Madrid,España,13000
39,Female,Almería,Rumanía,13000
19,Male,Illes Balears,España,16000
31,Female,Cantabria,España,34000
54,Female,Zamora,España,13000
35,Female,Albacete,España,48000
57,Male,Córdoba,España,29000
54,Male,Barcelona,El Salvador,26000
41,Male,Badajoz,España,18000
39,Female,Burgos,España,15000
30,Female,Asturias,España,12000
24,Male,A Coruña,España,11000
47,Male,Guadalajara,España,53000
31,Female,Tarragona,España,34000
28,Male,Zamora,España,21000
26,Female,Madrid,España,59000
22,Male,Navarra,España,19000
76,Female,Illes Balears,España,12000
60,Female,València,España,28000
55,Female,Madrid,España,26000
50,Female,Madrid,España,65000
28,Male,Granada,España,12000
79,Female,Barcelona,Marruecos,11000
45,Female,Ciudad Real,España,23000
51,Female,Barcelona,España,13000
63,Female,Madrid,España,7000
41,Male,Illes Balears,España,28000
51,Male,Ciudad Real,España,22000
62,Female,Madrid,Perú,12000
60,Female,Santa Cruz de Tenerife,España,18000
59,Male,Lleida,España,19000
50,Female,Málaga,España,43000
29,Female,Barcelona,España,18000
82,Male,Las Palmas,China,15000
44,Female,Zamora,España,5000
69,Female,Granada,España,26000
56,Male,Barcelona,España,13000
46,Male,Navarra,España,13000
56,Female,Salamanca,España,23000
28,Male,Valladolid,España,33000
21,Female,Tarragona,Rumanía,19000
31,Male,Murcia,España,25000
34,Female,Barcelona,España,15000
40,Female,Sevilla,España,19000
35,Female,Cádiz,España,13000
45,Male,Asturias,España,25000
70,Male,Alacant,Reino Unido,15000
77,Male,Cáceres,España,13000
65,Male,València,Armenia,30000
56,Female,Madrid,España,25000
24,Female,Barcelona,España,15000
57,Female,Illes Balears,España,25000
58,Male,Madrid,España,28000
66,Female,Madrid,España,19000
54,Female,Lugo,España,25000
59,Male,Las Palmas,España,29000
40,Female,Málaga,España,33000
56,Female,Barcelona,España,20000
18,Female,Madrid,España,26000
42,Female,Jaén,España,17000
39,Female,Madrid,España,24000
51,Female,Málaga,España,17000
46,Female,Alacant,España,16000
68,Female,Castelló,España,56000
42,Male,Madrid,España,17000
73,Female,La Rioja,Alemania,20000
23,Male,Gipuzkoa,España,9000
45,Male,Murcia,Portugal,19000
53,Female,Zamora,España,96000
40,Female,Ávila,España,27000
43,Female,Navarra,España,33000
74,Male,Sevilla,España,25000
52,Male,Ciudad Real,España,15000
46,Male,Alacant,España,13000
71,Male,Murcia,España,21000
56,Male,Lugo,España,25000
57,Female,Alacant,España,22000
44,Male,Sevilla,España,13000
53,Male,Castelló,España,13000
52,Female,Málaga,España,29000
61,Female,València,España,11000
44,Male,Ourense,España,23000
61,Male,València,Venezuela,17000
70,Female,Gipuzkoa,España,10000
41,Male,Las Palmas,Colombia,15000
76,Male,València,España,30000
47,Male,Barcelona,España,24000
50,Female,Zaragoza,España,33000
28,Female,Bizkaia,España,26000
62,Male,Barcelona,España,82000
45,Male,Madrid,España,11000
27,Female,Zamora,España,20000
46,Female,Madrid,España,30000
44,Male,A Coruña,España,22000
50,Male,Almería,España,12000
44,Female,Zaragoza,España,8000
64,Female,València,Argentina,28000
47,Male,Asturias,España,16000
78,Male,Segovia,España,14000
41,Female,Madrid,España,27000
22,Male,Madrid,España,41000
52,Female,Barcelona,España,48000
19,Male,Barcelona,Venezuela,24000
61,Male,Gipuzkoa,España,33000
19,Female,Murcia,España,17000
64,Female,Zaragoza,España,10000
47,Female,València,España,19000
69,Male,Almería,España,15000
68,Female,València,Armenia,41000
40,Male,Araba,España,13000
62,Female,Alacant,España,59000
21,Female,Jaén,Marruecos,16000
37,Male,Las Palmas,España,18000
56,Female,Barcelona,España,14000
29,Female,Madrid,España,25000
50,Female,Madrid,Colombia,20000
37,Female,Murcia,España,16000
29,Male,Málaga,España,20000
57,Female,Madrid,España,25000
55,Male,Barcelona,España,12000
44,Female,A Coruña,España,33000
51,Female,Cuenca,España,28000
28,Male,Alacant,México,25000
43,Male,València,España,20000
31,Female,Sevilla,Venezuela,12000
31,Male,La Rioja,España,13000
29,Female,València,España,29000
48,Female,Barcelona,España,50000
19,Female,Jaén,España,23000
58,Female,Alacant,España,19000
32,Female,Sevilla,Argentina,23000
62,Female,Santa Cruz de Tenerife,España,13000
22,Male,Barcelona,Marruecos,51000
70,Female,Barcelona,España,38000
45,Female,A Coruña,España,30000
56,Female,Barcelona,España,32000
47,Female,Asturias,España,16000
61,Female,Alacant,España,64000
18,Female,Madrid,España,30000
45,Male,Madrid,España,16000
58,Male,Madrid,España,11000
46,Female,Madrid,Rumanía,162000
41,Female,Huesca,España,16000
50,Male,Santa Cruz de Tenerife,España,13000
27,Male,Lleida,España,23000
25,Male,Granada,España,26000
27,Female,Sevilla,España,17000
37,Female,Madrid,España,36000
24,Female,Madrid,España,14000
35,Female,Asturias,España,29000
44,Male,Granada,España,9000
21,Female,Barcelona,España,10000
28,Male,València,Iraq,40000
26,Female,Jaén,España,77000
49,Male,Barcelona,España,15000
44,Male,Madrid,España,26000
77,Male,Barcelona,España,15000
35,Female,València,España,35000
43,Female,Bizkaia,España,19000
21,Female,Valladolid,Paraguay,25000
37,Female,Barcelona,España,30000
37,Female,Alacant,España,9000
57,Male,Zamora,Francia,18000
43,Female,Toledo,España,11000
82,Male,Barcelona,España,13000
54,Male,Barcelona,España,28000
47,Female,Murcia,España,16000
84,Female,Gipuzkoa,España,28000
77,Female,Madrid,España,28000
54,Female,Toledo,España,42000
63,Male,Madrid,España,45000
73,Female,Jaén,España,34000
70,Female,València,España,31000
65,Female,Murcia,España,45000
72,Male,València,España,12000
52,Female,Zamora,España,15000
59,Male,Lleida,Resto de Países Asiáticos,28000
68,Male,Lleida,España,17000
69,Female,València,España,19000
47,Female,Málaga,España,14000
56,Male,Sevilla,España,47000
67,Female,Barcelona,España,12000
52,Male,Almería,España,12000
84,Male,Madrid,Argentina,40000
64,Male,Madrid,España,16000
23,Male,Barcelona,España,21000
59,Female,Asturias,España,52000
46,Male,Cantabria,España,55000
23,Female,València,España,34000
18,Female,Alacant,España,17000
44,Female,València,Brasil,24000
46,Female,València,España,12000
78,Male,Toledo,España,14000
43,Female,Badajoz,España,16000
71,Female,Madrid,España,82000
26,Female,Madrid,España,21000
31,Male,Zamora,España,28000
37,Male,Madrid,España,23000
71,Male,Huelva,España,12000
71,Female,Ávila,Rumanía,5000
44,Male,Girona,Honduras,27000
46,Male,Tarragona,España,51000
32,Female,Sevilla,España,26000
28,Male,Almería,España,36000
50,Female,Barcelona,España,12000
76,Male,Málaga,España,8000
23,Male,Tarragona,España,36000
35,Male,Barcelona,España,33000
45,Female,Madrid,Venezuela,24000
46,Female,Las Palmas,España,20000
53,Male,Jaén,España,20000
37,Male,Sevilla,España,50000
47,Male,Barcelona,China,22000
79,Male,A Coruña,España,30000
37,Male,Zaragoza,España,26000
41,Female,Zaragoza,España,53000
46,Male,Santa Cruz de Tenerife,España,12000
69,Female,Barcelona,España,14000
77,Male,Asturias,España,17000
50,Male,La Rioja,España,16000
19,Male,Madrid,Cuba,28000
41,Female,Madrid,España,25000
56,Female,Murcia,Mali,51000
52,Male,Alacant,Senegal,23000
33,Female,Navarra,España,56000
80,Male,Madrid,España,12000
53,Male,Las Palmas,Marruecos,40000
49,Female,Alacant,España,17000
39,Male,Murcia,España,16000
22,Female,Zamora,España,17000
80,Male,Toledo,Francia,5000
18,Female,Madrid,Marruecos,7000
82,Male,Las Palmas,España,72000
18,Female,Huelva,Perú,12000
65,Female,València,Marruecos,20000
74,Female,Bizkaia,España,24000
38,Male,Gipuzkoa,España,17000
51,Female,Madrid,España,28000
41,Female,Madrid,España,9000
54,Male,Cuenca,España,55000
73,Female,Albacete,España,21000
76,Male,València,Alemania,28000
29,Female,Barcelona,España,20000
80,Female,Barcelona,España,11000
78,Female,Barcelona,España,9000
76,Male,Madrid,Reino Unido,10000
45,Female,Asturias,España,8000
61,Female,Málaga,España,22000
29,Female,Madrid,España,27000
23,Female,Gipuzkoa,Reino Unido,56000
51,Male,Barcelona,España,34000
54,Female,Sevilla,España,11000
31,Male,León,España,17000
57,Female,La Rioja,España,38000
54,Male,Guadalajara,España,27000
63,Female,Lugo,España,8000
43,Female,Cádiz,Marruecos,45000
48,Female,Illes Balears,España,11000
78,Female,Madrid,Ucrania,23000
56,Male,Santa Cruz de Tenerife,España,7000
40,Male,Sevilla,España,22000
38,Female,Barcelona,España,16000
37,Male,Badajoz,España,10000
63,Male,Barcelona,España,74000
57,Male,Cantabria,España,10000
66,Male,Albacete,España,15000
54,Male,Badajoz,España,34000
45,Male,Tarragona,España,33000
21,Female,Albacete,España,25000
25,Male,Madrid,España,39000
24,Male,Málaga,España,37000
49,Male,Santa Cruz de Tenerife,España,23000
70,Female,Illes Balears,España,32000
59,Male,Murcia,España,33000
67,Male,Barcelona,Colombia,13000
50,Male,Zamora,Ecuador,25000
40,Female,Las Palmas,España,17000
76,Female,Madrid,Perú,21000
79,Male,Madrid,España,10000
22,Male,A Coruña,España,18000
72,Male,Salamanca,España,38000
50,Male,València,España,20000
18,Male,Barcelona,España,16000
21,Male,Málaga,España,16000
70,Male,Sevilla,Alemania,24000
32,Female,Málaga,España,21000
47,Male,Asturias,España,12000
27,Male,Granada,España,72000
78,Male,Tarragona,España,8000
29,Female,Toledo,España,39000
40,Female,Guadalajara,España,19000
61,Female,Barcelona,España,96000
50,Female,València,España,27000
27,Male,Madrid,España,21000
64,Male,Illes Balears,España,17000
20,Male,Madrid,España,20000
19,Female,Sevilla,España,12000
38,Male,Madrid,Argelia,13000
59,Female,Albacete,España,22000
24,Female,Huelva,España,47000
38,Male,Almería,España,17000
73,Male,Almería,China,63000
50,Female,Barcelona,España,37000
55,Male,Alacant,España,19000
32,Male,Soria,España,35000
53,Female,Bizkaia,España,19000
